179478	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Electrical Testers, Test Leads	352353000358	 ;Brand;Manufacturer Part Number	https://www.ebay.ca/itm/Power-Probe-PPKIT03S-Master-Combo-Kit-/352353000358	6000>34998>179474>179478	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Electrical Testers, Test Leads
179479	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Emissions Analyzers	281805683189	 ;Modified Item;Country/Region of Manufacture;Custom Bundle;Type;Manufacturer Part Number;Brand;Non-Domestic Product	https://www.ebay.ca/itm/EVAP-Smoke-Machine-Diagnostic-Emissions-Vacuum-Leak-tester-BRAND-NEW-/281805683189	6000>34998>179474>179479	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Emissions Analyzers
179480	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Fuel Pressure Testers	202507472205	 ;Brand;Manufacturer Part Number;Vehicle Type;Accessories;Maximum PSI;Engine Type;Material;Tester;Model;Type;Dual Gauge Readings	https://www.ebay.ca/itm/New-Manometer-Fuel-Injection-Pressure-Tester-Gauge-Kit-System-0-140-psi-/202507472205	6000>34998>179474>179480	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Fuel Pressure Testers
179481	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Ignition Testers	172099079072	 ;Unit Quantity;Type;Manufacturer Part Number;Unit Type;Brand	https://www.ebay.ca/itm/Spark-Plug-Ht-Lead-Ignition-Tester-Tool-x4-ACCUSPARK-/172099079072	6000>34998>179474>179481	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Ignition Testers
179482	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Auto Inspection Cams & Scopes	112636023272	 ;Manufacturer Part Number;Brand;Warranty;Color;Fit;Fitment Type;Phone;Features;Length	https://www.ebay.ca/itm/New-7mm-Lens-Car-Inspection-Camera-Scope-6LED-Borescope-Tube-Cable-Android-PC-5M-/112636023272	6000>34998>179474>179482	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Auto Inspection Cams & Scopes
179483	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Multimeters & Analyzers	173120741035	 ;MPN;Brand	https://www.ebay.ca/itm/Power-Probe-ECT3000B-Open-Short-Circuit-Finder-Auto-Electrical-Tester-ECT3000-/173120741035	6000>34998>179474>179483	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Multimeters & Analyzers
179484	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Diagnostic Software	263550043683	 ;Angebotspaket;Modifizierter Artikel;Ausländisches Produkt	https://www.ebay.ca/itm/Diagnose-Software-OBD2-OBD-Interface-passend-fur-BMW-AUDI-VW-Benz-Renault-Ford-/263550043683	6000>34998>179474>179484	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Diagnostic Software
179485	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Timing Lights	401343431120	 ;Brand;Manufacturer Part Number;Warranty	https://www.ebay.ca/itm/Innova-Digital-Timing-Light-Tool-Advance-Tacho-Petrol-Engine-Ignition-/401343431120	6000>34998>179474>179485	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Timing Lights
180040	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Connectors, Adapters & Parts	113618954565	 ;Supported System;Modified Item;OBD Interface;Country/Region of Manufacture;Custom Bundle;Connectivity;Features;Manufacturer Part Number;Vehicle Type;Accessories;Brand;Warranty	https://www.ebay.ca/itm/Autel-VCI-Wireless-Diagnostic-Interface-Bluetooth-MaxiSys-Pro-MS908S-Mini-MS905-/113618954565	6000>34998>179474>180040	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Connectors, Adapters & Parts
179486	Automotive > Automotive Tools & Supplies > Diagnostic Service Tools > Other Diagnostic Service Tools	282339070632	 ;Bundle Listing;Manufacturer Part Number;OBD Interface;Country/Region of Manufacture;Vehicle Type;Brand;Type;Warranty	https://www.ebay.ca/itm/Automotive-EVAP-Smoke-Machine-Diagnostic-Vacuum-Leak-Detection-Tester-NEW-/282339070632	6000>34998>179474>179486	Automotive>Automotive Tools & Supplies>Diagnostic Service Tools>Other Diagnostic Service Tools
179488	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Air Conditioning Chemicals	253043729755	 ;Modified Item;Country/Region of Manufacture;Custom Bundle;Quantity Included;Type;Package Quantity;Manufacturer Part Number;Volume;Brand;Non-Domestic Product;Warranty	https://www.ebay.ca/itm/Errecom-Extreme-Ultra-Car-conditioner-sealant-A-C-Stop-Leak-Dichtmittel-R134a-/253043729755	6000>34998>179487>179488	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Air Conditioning Chemicals
179489	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Antifreeze	152836322289	 ;Modified Item;Custom Bundle;Interchange Part Number;Manufacturer Part Number;Other Part Number;Brand;Non-Domestic Product	https://www.ebay.ca/itm/Genuine-Honda-Acura-Long-Life-Antifreeze-Coolant-OL9999011-Blue-Color-/152836322289	6000>34998>179487>179489	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Antifreeze
179490	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Brake Lubricants & Cleaners	323652167662	 ;Modified Item;Country/Region of Manufacture;Custom Bundle;Brake Fluid Type;Compliance;Type;Aerosol;Package Quantity;Manufacturer Part Number;Volume;Brand;Non-Domestic Product;Warranty	https://www.ebay.ca/itm/Denco-Brake-Parts-Cleaner-15-3-FL-OZ-13-OZ-12-Cans-Non-Chlor-Low-VOC-/323652167662	6000>34998>179487>179490	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Brake Lubricants & Cleaners
179491	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Engine Cleaners	283486736149	 ;Size;Model;Modified Item;Country/Region of Manufacture;Surface/Appliance;Custom Bundle;California Prop 65 Warning;Non-Domestic Product;MPN;Function;Brand;Scent	https://www.ebay.ca/itm/Schaeffers-Oil-Citrol-Multi-Purpose-Degreaser-one-16oz-can-266-/283486736149	6000>34998>179487>179491	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Engine Cleaners
179492	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Fuel Additives & Treatments	181699915366	 ;Modified Item;Country/Region of Manufacture;Custom Bundle;Type;Non-Domestic Product;MPN;Manufacturer Part Number;Brand	https://www.ebay.ca/itm/2-X-TUBES-LUBEGARD-DR-TRANNY-LUBE-AUTOMATIC-TRANSMISSION-INSTANT-SHUDDER-FIXX-/181699915366	6000>34998>179487>179492	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Fuel Additives & Treatments
179493	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Gasket Makers/Removers/Sealers	252057801680	 ;Manufacturer Part Number;Brand	https://www.ebay.ca/itm/K-Seal-Permanent-Coolant-Leak-Repair-Head-Gaskets-Radiators-Matrix-Kalimex-/252057801680	6000>34998>179487>179493	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Gasket Makers/Removers/Sealers
179494	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Gear/Differential Oil	272695258557	 ;Manufacturer Part Number;Oil Viscosity;Brand	https://www.ebay.ca/itm/Royal-Purple-01300-75W-90-Max-Gear-Synthetic-Gear-Oil-3-Pack-/272695258557	6000>34998>179487>179494	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Gear/Differential Oil
179495	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Grease & Lube	131180505465	 ;Country/Region of Manufacture;Type;Manufacturer Part Number;Volume;Brand	https://www.ebay.ca/itm/3M-8946-Silicone-Paste-Clear-Dielectric-Grease-8-oz-08946-FRESH-/131180505465	6000>34998>179487>179495	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Grease & Lube
179496	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Motor Oil	401682598348	 ;Hersteller;Herstellernummer;EAN;Referenznummer(n) OE;Referenznummer(n) OEM;Produkttyp;Marke;Menge;Typ;SAE Viskosität;Herstellerfreigabe;Anzahl der Einheiten;Maßeinheit	https://www.ebay.ca/itm/Ford-Formula-F-5W30-Motorol-OL-155D3A-155D4B-6-Liter-Olfilter-2-0-2-2-TDCi-/401682598348	6000>34998>179487>179496	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Motor Oil
179497	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Power Steering Fluids	174005297650	 ;Modified Item;Custom Bundle;Interchange Part Number;Manufacturer Part Number;Other Part Number;Brand;Non-Domestic Product;Warranty;Bundle Description	https://www.ebay.ca/itm/5x-12oz-Bottles-5-Bottles-Genuine-Honda-Power-Steering-Fluid-08206-9002-/174005297650	6000>34998>179487>179497	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Power Steering Fluids
179498	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Radiator Additives & Sealants	222473417731	 ;Country/Region of Manufacture;Made in Michigan;Package Quantity;Manufacturer Part Number;Volume;Brand;Warranty	https://www.ebay.ca/itm/Hapco-Products-Pro-Seal-GUARANTEED-STOP-OIL-LEAKS-FAST-EASY-USE-/222473417731	6000>34998>179487>179498	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Radiator Additives & Sealants
179499	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Starting Fluids	292236238856	 ;Units Per Package;Package Quantity;Manufacturer Part Number;Volume;Brand	https://www.ebay.ca/itm/KBi-Dieselmatic-Kompac-24-V-Starting-Fluid-Kit-pn-501252-/292236238856	6000>34998>179487>179499	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Starting Fluids
179500	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Tire Sealant	191727635441	 ;Country/Region of Manufacture;Manufacturer Part Number;Volume;Brand;Units Per Package	https://www.ebay.ca/itm/Heavy-Duty-Vulcanizing-Cement-Tire-Patch-Glue-Blue-8-OZ-Can-Technicians-Choice-/191727635441	6000>34998>179487>179500	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Tire Sealant
179501	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Transmission Fluid	272282588315	 ;Country/Region of Manufacture;Another Part Number;Units Per Package;Package Quantity;Manufacturer Part Number;Volume;Brand;Transmission Type;Warranty	https://www.ebay.ca/itm/Mopar-ATF-4-Automatic-Transmission-Fluid-Case-12-Quarts-Chrysler-Jeep-Dodge-OEM-/272282588315	6000>34998>179487>179501	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Transmission Fluid
179502	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Windshield Wiper Fluid	273638531597	 ;Modified Item;Country/Region of Manufacture;Package Quantity;Manufacturer Part Number;Volume;Brand;Warranty	https://www.ebay.ca/itm/FLO-TECH-16OZ-BLUE-SUPER-CONCENTRATE-CAR-WINDSHIELD-WASHER-FLUID-MAKES-100GAL-/273638531597	6000>34998>179487>179502	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Windshield Wiper Fluid
179503	Automotive > Automotive Tools & Supplies > Fluids & Chemicals > Other Fluids & Chemicals	132200916354	 ;Country/Region of Manufacture;Quantity Included;Manufacturer Part Number;Volume;Brand	https://www.ebay.ca/itm/Archoil-AR9100-16oz-Friction-Modifier-Oil-Additive-PowerStroke-Fix-/132200916354	6000>34998>179487>179503	Automotive>Automotive Tools & Supplies>Fluids & Chemicals>Other Fluids & Chemicals
179520	Automotive > Automotive Tools & Supplies > Hand Tools > Body Hammers & Dollies	272254750737	 ;Country/Region of Manufacture;Manufacturer Part Number;Brand	https://www.ebay.ca/itm/7pc-Body-Fender-Auto-Dent-Repair-Tool-Kit-Hammer-Dolly-Fiberglass-Handle-/272254750737	6000>34998>43990>179520	Automotive>Automotive Tools & Supplies>Hand Tools>Body Hammers & Dollies
179662	Automotive > Automotive Tools & Supplies > Hand Tools > Clamps	161955406290	 ;Country/Region of Manufacture;Material;Number of Pieces;Type;Manufacturer Part Number;Brand;Set or Single Item	https://www.ebay.ca/itm/Laser-Tools-Hose-Clamp-Tool-Bar-Type-Brake-Fuel-Radiator-Heater-Pipes-/161955406290	6000>34998>43990>179662	Automotive>Automotive Tools & Supplies>Hand Tools>Clamps
179521	Automotive > Automotive Tools & Supplies > Hand Tools > Cutting Tools	273557310197	 ;Minimum Pipe Size;Model;Modified Item;Country/Region of Manufacture;Custom Bundle;Maximum Pipe Size;Tracking Number Provided:;Shipping:;Ships From;Non-Domestic Product;Applicable Regions;MPN;Cutter Type;Brand	https://www.ebay.ca/itm/Mini-Pipe-Tubing-Cutter-1-8-5-8-OD-Copper-Brass-Aluminum-Cutting-HVAC-Plumb-/273557310197	6000>34998>43990>179521	Automotive>Automotive Tools & Supplies>Hand Tools>Cutting Tools
43995	Automotive > Automotive Tools & Supplies > Hand Tools > Mixed Hand Tool Sets	182554951075	 ;Besonderheiten;Brand;Country/Region of Manufacture;Features;Fit For;Herstellungsland und -region;Manufacturer Part Number;Marke;Product;Product Type;Produktart;Type;Used For;Warranty	https://www.ebay.ca/itm/85pc-Paintless-Dent-Repair-Puller-Lifter-PDR-Tools-T-Bar-Hammer-Removal-Glue-kit-/182554951075	6000>34998>43990>43995	Automotive>Automotive Tools & Supplies>Hand Tools>Mixed Hand Tool Sets
179663	Automotive > Automotive Tools & Supplies > Hand Tools > Pliers	173484292427	 ;Manufacturer Part Number;Brand;Custom Bundle;Non-Domestic Product;Modified Item;Set or Single Item	https://www.ebay.ca/itm/Blue-Point-5pc-Pliers-Set-sold-Snap-On-/173484292427	6000>34998>43990>179663	Automotive>Automotive Tools & Supplies>Hand Tools>Pliers
43991	Automotive > Automotive Tools & Supplies > Hand Tools > Precision & Measuring Tools	311650233067	 ;Brand;Manufacturer Part Number;Warranty	https://www.ebay.ca/itm/JEGS-84200-Nut-Bolt-Washer-Screw-Assortment-/311650233067	6000>34998>43990>43991	Automotive>Automotive Tools & Supplies>Hand Tools>Precision & Measuring Tools
179522	Automotive > Automotive Tools & Supplies > Hand Tools > Pullers & Extractors	252045598332	 ;Color;Large C-shape puller;Small C-shape puller;Small L-shape puller;Large rocker arm puller;Manufacturer Part Number;Large swing arm puller;Brand	https://www.ebay.ca/itm/6Pcs-Ball-Joint-Press-Ball-Joint-Tie-Pitman-arm-Pull-Tie-Rod-End-Tool-Set-/252045598332	6000>34998>43990>179522	Automotive>Automotive Tools & Supplies>Hand Tools>Pullers & Extractors
179523	Automotive > Automotive Tools & Supplies > Hand Tools > Ratchets	361750549057	 ;Marke;Herstellernummer;EAN;Material Nuß;Hersteller;Produkttyp;Größe;Anzahl Satz-Teile;Angebotspaket;Beschreibung des Paketinhalts;Herstellergarantie	https://www.ebay.ca/itm/Eco-Werkzeugkoffer-94-tlg-Steckschlussel-Satz-Nuskasten-Ratschen-Set-Torx-/361750549057	6000>34998>43990>179523	Automotive>Automotive Tools & Supplies>Hand Tools>Ratchets
179524	Automotive > Automotive Tools & Supplies > Hand Tools > Riveters	201098841766	 ;Produkttyp;Marke;Anzahl Satz-Teile;Produktart;MPN;Nietenzangentyp;Herstellernummer;Hersteller;Sicherheits-Prüfzeichen;Besonderheiten;geeignet für;zu verwenden für;Merkmal	https://www.ebay.ca/itm/Nieten-Zange-Scheren-Nietzange-Satz-14-tlg-Nietmuttern-Zange-Blindnietzange-Set-/201098841766	6000>34998>43990>179524	Automotive>Automotive Tools & Supplies>Hand Tools>Riveters
179525	Automotive > Automotive Tools & Supplies > Hand Tools > Screwdrivers	311864010755	 ;Brand;Manufacturer Part Number;Warranty	https://www.ebay.ca/itm/JEGS-69-pc-Magnetic-Screwdriver-set-Awls-Torx-Square-Phillips-Slotted-Bits-80755-/311864010755	6000>34998>43990>179525	Automotive>Automotive Tools & Supplies>Hand Tools>Screwdrivers
179526	Automotive > Automotive Tools & Supplies > Hand Tools > Slide Hammers	173653275132	 ;Brand;Model;MPN;Country of Manufacture;UPC	https://www.ebay.ca/itm/Slide-Hammer-Dent-Puller-10-13pc-Set-Auto-Body-Dent-Repair-Bearing-Axel-Remover-/173653275132	6000>34998>43990>179526	Automotive>Automotive Tools & Supplies>Hand Tools>Slide Hammers
179527	Automotive > Automotive Tools & Supplies > Hand Tools > Sockets & Socket Sets	323399583198	 ;Number of Pieces;MPN;Product Guarantee;Brand;Manufacturer Part Number;Socket Type;Set or Single Item;Surface Finish	https://www.ebay.ca/itm/BlueSpot-8pc-Impact-Socket-Converter-Reducer-Adapter-Set-1-2-1-4-3-8-3-4-/323399583198	6000>34998>43990>179527	Automotive>Automotive Tools & Supplies>Hand Tools>Sockets & Socket Sets
179528	Automotive > Automotive Tools & Supplies > Hand Tools > Threading Tools	382485022299	 ;Brand;Manufacturer Part Number;Type;Number of Pieces;Set or Single Item;System of Measurement;Material	https://www.ebay.ca/itm/131-Piece-Helicoil-Type-Thread-Rethread-Repair-Kit-Metric-M5-M6-M8-M10-M12-/382485022299	6000>34998>43990>179528	Automotive>Automotive Tools & Supplies>Hand Tools>Threading Tools
43994	Automotive > Automotive Tools & Supplies > Hand Tools > Wrenches	302412734609	 ;Brand;Manufacturer Part Number	https://www.ebay.ca/itm/12pc-8-19mm-Metric-Flexible-Head-Ratcheting-Wrench-Combination-Spanner-Auto-Tool-/302412734609	6000>34998>43990>43994	Automotive>Automotive Tools & Supplies>Hand Tools>Wrenches
179529	Automotive > Automotive Tools & Supplies > Hand Tools > Hand Tool Parts & Accessories	253360095820	 ;Manufacturer Part Number;Modified Item;Custom Bundle;Brand;Non-Domestic Product;Type	https://www.ebay.ca/itm/Dimple-Die-Set-3-Piece-1-2-3-4-1-metal-fabrication-tools-/253360095820	6000>34998>43990>179529	Automotive>Automotive Tools & Supplies>Hand Tools>Hand Tool Parts & Accessories
35625	Automotive > Automotive Tools & Supplies > Hand Tools > Other Automotive Hand Tools	323399583198	 ;Number of Pieces;MPN;Product Guarantee;Brand;Manufacturer Part Number;Socket Type;Set or Single Item;Surface Finish	https://www.ebay.ca/itm/BlueSpot-8pc-Impact-Socket-Converter-Reducer-Adapter-Set-1-2-1-4-3-8-3-4-/323399583198	6000>34998>43990>35625	Automotive>Automotive Tools & Supplies>Hand Tools>Other Automotive Hand Tools
35000	Automotive > Automotive Tools & Supplies > Power Tools	132144169505	 ;Type;Manufacturer Part Number;Brand;Warranty	https://www.ebay.ca/itm/Dewalt-DWP849X-7-9-Electronic-Polisher-Protective-Cover-w-Warranty-/132144169505	6000>34998>35000	Automotive>Automotive Tools & Supplies>Power Tools
63696	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Auto Lifts & Frame Machines	202178190940	 ;Manufacturer Part Number;Vehicle Type;Material;Brand;Capacity;Type;Warranty;Features	https://www.ebay.ca/itm/Two-Post-Lift-L2900-9-000LB-Capacity-Car-Auto-Truck-Hoist-220V-INQUIRY-SHIPPING-/202178190940	6000>34998>183745>63696	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Auto Lifts & Frame Machines
63695	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Brake Lathes	111635791864	 ;Brand;Manufacturer Part Number;Other Part Number;Part Brand;SKU	https://www.ebay.ca/itm/Ammco-Negative-Rake-Carbide-Brake-Lathe-Tool-Bit-Bits-6914-10-/111635791864	6000>34998>183745>63695	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Brake Lathes
179504	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Brake Service Tools	180898347545	 ;Produktart;Produkttyp;Lieferumfang;Besonderheit;Marke;MPN;Herstellernummer;Hersteller;Geeignet für;Anzahl Satz-Teile;Merkmal;Anwendung;Betriebsart	https://www.ebay.ca/itm/Bremskolbenrucksteller-Satz-Bremsen-Rucksteller-Werkzeug-Audi-BMW-Ford-Opel-VW-/180898347545	6000>34998>183745>179504	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Brake Service Tools
179505	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Come-Alongs	281993166133	 ;Capacity (Tonne);Modified Item;Custom Bundle;Manufacturer Part Number;Brand;Non-Domestic Product	https://www.ebay.ca/itm/HEAVY-DUTY-SILVERLINE-12V-2000LB-ELECTRIC-WINCH-BOAT-TRAILER-CAR-ATV-QUAD-PULLER-/281993166133	6000>34998>183745>179505	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Come-Alongs
179506	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Dollies	361436686014	 ;Brand;Manufacturer Part Number;Type;Power Source;Features;Material;Model;Frame Material	https://www.ebay.ca/itm/4-PC-Hydraulic-Car-Dollies-12-Wheel-Lift-Positioning-Jack-Auto-Dolly-Hoist-Set-/361436686014	6000>34998>183745>179506	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Dollies
179507	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Engine Hoists & Stands	400542677908	 ;Brand;Manufacturer Part Number;Warranty	https://www.ebay.ca/itm/JEGS-Rotating-Engine-Stand-1000-lbs-Capacity-80059-/400542677908	6000>34998>183745>179507	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Engine Hoists & Stands
180039	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Fender Covers	310716764447	 ;Brand;Manufacturer Part Number;Width (in.);Warranty	https://www.ebay.ca/itm/JEGS-65012-Magnetic-Fender-Cover-Protect-your-Car-Truck-while-you-work-/310716764447	6000>34998>183745>180039	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Fender Covers
179508	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Fluid Transfer Pumps	283465511727	 ;Brand;Manufacturer Part Number;Technology;Type;Warranty;Custom Bundle;Tank Capacity;Working Pressure;Placement on Vehicle;UPC;Color;Material;Size	https://www.ebay.ca/itm/Manual-7-Liter-Oil-Fluid-Changer-Vacuum-Extractor-Pump-Transfer-Tank-Remover-/283465511727	6000>34998>183745>179508	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Fluid Transfer Pumps
179509	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Funnels, Oil Pans & Mats	193273568183	 ;EAN;Number of Pieces;UPC;Type;Manufacturer Part Number;Brand;Warranty	https://www.ebay.ca/itm/Spill-Proof-Radiator-Coolant-Filling-Funnel-Kit-Car-Auto-Fluid-Cooling-System-/193273568183	6000>34998>183745>179509	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Funnels, Oil Pans & Mats
179510	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Grease Guns, Lubrication Tools	221592407522	 ;Model;Country/Region of Manufacture;Type;UPC;MPN;Manufacturer;Item Length;Product Type;Item Weight;Brand;Manufacturer Warranty;Item Diameter	https://www.ebay.ca/itm/LockNLube-Grease-Coupler-10-000-PSI-Authentic-Original-Locking-Coupler-/221592407522	6000>34998>183745>179510	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Grease Guns, Lubrication Tools
179511	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Jacks & Jack Stands	191554748016	 ;Maximum Height;Manufacturer Part Number;Minimum Height;Brand;Weight Capacity;Product Dimensions	https://www.ebay.ca/itm/1100-LB-Red-Motorcycle-Scooter-Crank-Stand-Mini-Scissor-Lift-Jack-ATV-Dirt-Bike-/191554748016	6000>34998>183745>179511	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Jacks & Jack Stands
63698	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Paint Booths	133408818952	 ;Brand;Manufacturer Part Number;Warranty;Custom Bundle;Inflated Size;Shipping notice;Product Appearance;Item Weight;Shipping Weight;Style	https://www.ebay.ca/itm/Inflatable-Spray-Booth-Portable-Paint-Tent-Mobile-Car-Paint-2-Filter-System-Pro-/133408818952	6000>34998>183745>63698	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Paint Booths
179512	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Roller Seats & Creepers	311724274792	 ;Brand;Manufacturer Part Number;Warranty	https://www.ebay.ca/itm/JEGS-81150-Creeper-Mechanic-Seat-Set-/311724274792	6000>34998>183745>179512	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Roller Seats & Creepers
179513	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Sand Blasters	130427874115	 ;Brand;Colour;EAN;Manufacturer;Manufacturer Part Number;MPN;Tank Capacity (Litres);Type	https://www.ebay.ca/itm/Switzer-Portable-Sand-Blaster-38L-10-Gallon-Mobile-Sand-Bead-Blasting-Gun-Incl-/130427874115	6000>34998>183745>179513	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Sand Blasters
179661	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Service Ramps	233018154141	 ;Brand;Manufacturer Part Number;Material;Type;Color;Power Source;Features;Model;Frame Material;eBay Durapower Store Category	https://www.ebay.ca/itm/Auto-Car-truck-Service-Ramp-Lifts-Heavy-Duty-Hydraulic-Lift-Repair-Frame-Red-/233018154141	6000>34998>183745>179661	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Service Ramps
179516	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Shop Supplies > Body Fillers & Putties	264388487186	 ;Maßeinheit;Anzahl der Einheiten;Hersteller;Marke;Herstellernummer;Basis;Farbe;Trocknungszeit;Endfestigkeit (bei +22C);Menge;Passend für;Produktart;Versiegelungsart;Referenznummer(n) OEM	https://www.ebay.ca/itm/Unterbodenschutz-6-x-500-ml-schwarz-Bitumen-Steinschlagschutz-Spray-PETEC-/264388487186	6000>34998>183745>63701>179516	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Shop Supplies>Body Fillers & Putties
179517	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Shop Supplies > Shop Towels	282389803206	 ;Manufacturer Part Number;Brand	https://www.ebay.ca/itm/PPG-MD25-100-Blue-Prep-All-Lint-Free-Rags-Auto-Body-Shop-Towels-100-Per-Box-/282389803206	6000>34998>183745>63701>179517	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Shop Supplies>Shop Towels
179518	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Shop Supplies > Wet & Dry Abrasives	230687035530	 ;Marke;Herstellernummer;Zustand	https://www.ebay.ca/itm/Schleifpads-Schleifpapier-Micro-Mesh-1500-12000-Lack-/230687035530	6000>34998>183745>63701>179518	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Shop Supplies>Wet & Dry Abrasives
179519	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Shop Supplies > Other Shop Supplies	271937525129	 ;Country/Region of Manufacture;Manufacturer Part Number;Brand	https://www.ebay.ca/itm/SWAG-V4-0-Portaband-Table-Milwaukee-Portaband-Saws-/271937525129?var=	6000>34998>183745>63701>179519	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Shop Supplies>Other Shop Supplies
179514	Automotive > Automotive Tools & Supplies > Shop Equipment & Supplies > Strut Compressors	350516201237	 ;Modified Item;Country/Region of Manufacture;Custom Bundle;Tool Type;Manufacturer Part Number;Brand;Non-Domestic Product	https://www.ebay.ca/itm/2-HEAVY-DUTY-COIL-SPRING-STRUT-COMPRESSOR-SHOCKS-REMOVER-INSTALLER-SUSPENSION-/350516201237	6000>34998>183745>179514	Automotive>Automotive Tools & Supplies>Shop Equipment & Supplies>Strut Compressors
